customer_id,label,prediction,explanation
SYNID0200306637,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200317046,0.0,0,Top features: not satisfied is_industry_code_7215
SYNID0200339536,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200339926,0.0,0,Top features: not satisfied is_industry_code_7215
SYNID0200344226,0.0,0,Top features: not satisfied is_industry_code_7215
SYNID0200356197,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200372275,0.0,0,Top features: not satisfied is_industry_code_7215
SYNID0200380018,0.0,0,Top features: low sum_amt_emt
SYNID0200398398,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200419908,0.0,0,Top features: not satisfied is_industry_code_7215
SYNID0200442841,0.0,0,Top features: not satisfied is_industry_code_7215
SYNID0200445595,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200465801,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200492497,0.0,0,"Top features: low n_txn_total, low days_since_last_transaction, not satisfied is_industry_code_7215"
SYNID0200496198,0.0,0,Top features: not satisfied is_industry_code_7215
SYNID0200496670,1.0,1,"High variability in EMT transfers. Top features: high cv_amt_eft, satisfied is_industry_code_7599"
SYNID0200499286,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200503207,0.0,0,
SYNID0200520608,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200525992,0.0,1,"Top features: high sum_amt_card, satisfied is_industry_code_7761"
SYNID0200533256,0.0,0,Top features: not satisfied is_industry_code_7215
SYNID0200541889,0.0,0,"Top features: low n_txn_total, low days_since_last_transaction, not satisfied is_industry_code_7215"
SYNID0200556823,0.0,0,Top features: not satisfied is_industry_code_7215
SYNID0200591513,0.0,1,"Short hold time, High sale and high debit transfers, Frequent transaction and short hold time. Top features: high n_txn_total, high sum_amt_total, high median_hold_time_funds, satisfied is_industry_code_7215"
SYNID0200595968,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200598200,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200601216,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200606438,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200607748,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200616355,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200635875,0.0,0,Top features: not satisfied is_industry_code_7215
SYNID0200642493,0.0,0,
SYNID0200663820,0.0,0,"Top features: low n_txn_total, low days_since_last_transaction, not satisfied is_industry_code_7215"
SYNID0200673561,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200734404,0.0,1,"Low channel diversification, Many transactions of the same amount. Top features: high n_txn_total, high sum_amt_emt, satisfied is_industry_code_4561"
SYNID0200755574,1.0,1,"Short hold time, Low channel diversification, Many transactions of the same amount, High variability in EMT transfers. Top features: high n_txn_total, high median_hold_time_funds, satisfied is_industry_code_7215"
SYNID0200755995,1.0,1,"Top features: high n_txn_total, high sum_amt_total, satisfied is_industry_code_7215"
SYNID0200764769,0.0,0,Top features: not satisfied is_industry_code_7215
SYNID0200771719,0.0,0,Top features: not satisfied is_industry_code_7215
SYNID0200787993,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200794066,0.0,0,Top features: not satisfied is_industry_code_7215
SYNID0200795055,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200798374,0.0,0,"Short hold time, Many transactions of the same amount. Top features: low n_txn_total"
SYNID0200804387,0.0,0,"Top features: low n_txn_total, low sum_amt_total, low sum_amt_emt"
SYNID0200810872,0.0,0,Top features: not satisfied is_industry_code_7215
SYNID0200817629,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200856288,0.0,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200857563,0.0,0,"Top features: low n_txn_total, low sum_amt_emt"
SYNID0200861363,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200865648,0.0,0,Top features: low n_txn_total
SYNID0200875060,0.0,0,"Top features: low n_txn_total, low sum_amt_emt"
SYNID0200875219,0.0,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200879436,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200882821,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200890437,0.0,0,
SYNID0200906923,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200906997,0.0,0,Top features: low sum_amt_total
SYNID0200916495,0.0,0,"Short hold time. Top features: low n_txn_total, low days_since_last_transaction, low sum_amt_emt"
SYNID0200917577,0.0,0,
SYNID0200937322,0.0,0,Top features: not satisfied is_industry_code_7215
SYNID0200945958,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200950641,0.0,0,Top features: not satisfied is_industry_code_7215
SYNID0200951025,0.0,0,
SYNID0200964390,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200970806,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200978585,0.0,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200991884,0.0,0,Top features: not satisfied is_industry_code_7215
SYNID0200000024,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200000050,,0,Top features: not satisfied is_industry_code_7215
SYNID0200000104,,0,"Top features: low n_txn_total, low sum_amt_emt"
SYNID0200000167,,0,Top features: not satisfied is_industry_code_7215
SYNID0200000345,,0,Top features: not satisfied is_industry_code_7215
SYNID0200000439,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200000596,,0,Top features: low sum_amt_emt
SYNID0200000792,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200000948,,0,"Top features: low n_txn_total, low days_since_last_transaction, low sum_amt_emt, not satisfied is_industry_code_7215"
SYNID0200000984,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200001071,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200001467,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200001746,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200001747,,0,Top features: not satisfied is_industry_code_7215
SYNID0200001811,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200002106,,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200002118,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200002297,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200002418,,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200002455,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200002728,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200002991,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200003338,,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200003557,,0,Top features: not satisfied is_industry_code_7215
SYNID0200003663,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200004631,,1,"High transaction volume and low sales. Top features: high sum_amt_total, satisfied is_industry_code_7215"
SYNID0200004651,,0,"Top features: low n_txn_total, low days_since_last_transaction, not satisfied is_industry_code_7215"
SYNID0200005059,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200005125,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200005169,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200005510,,0,Top features: not satisfied is_industry_code_7215
SYNID0200005514,,1,"High variability in EMT transfers. Top features: high sum_amt_emt, satisfied is_industry_code_4561"
SYNID0200005543,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200005624,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200005642,,0,
SYNID0200005684,,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200005735,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200005819,,1,"High transaction volume and low sales. Top features: high sum_amt_total, satisfied is_industry_code_4561"
SYNID0200005824,,0,Top features: low n_txn_total
SYNID0200005828,,1,"Short hold time, Low channel diversification, Many transactions of the same amount, Frequent transaction and short hold time, High variability in EMT transfers. Top features: high n_txn_total, high median_hold_time_funds, high sum_amt_emt, satisfied is_industry_code_4561"
SYNID0200005997,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200006191,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200006234,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200006305,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200006425,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200006504,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200006575,,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200006796,,0,Top features: low n_txn_total
SYNID0200006806,,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200006850,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200006871,,0,
SYNID0200006976,,0,Top features: not satisfied is_industry_code_7215
SYNID0200007051,,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200007457,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200007554,,0,
SYNID0200007602,,1,"Short hold time, Low channel diversification, Many transactions of the same amount, Frequent transaction and short hold time, High variability in EMT transfers. Top features: high n_txn_total, high median_hold_time_funds, satisfied is_industry_code_7215"
SYNID0200007617,,1,"Short hold time, High transaction volume and low sales, Frequent transaction and short hold time. Top features: high n_txn_total, high sum_amt_total, high median_hold_time_funds, satisfied is_industry_code_7215"
SYNID0200007635,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200007833,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200007973,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200008035,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7292, not satisfied is_industry_code_7215"
SYNID0200008191,,1,"Short hold time. Top features: high median_hold_time_funds, satisfied is_industry_code_7215"
SYNID0200008489,,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200008533,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200008622,,0,"Top features: low n_txn_total, low days_since_last_transaction, not satisfied is_industry_code_7215"
SYNID0200008724,,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200008911,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200008951,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200009106,,1,Many transactions of the same amount. Top features: satisfied is_industry_code_4561
SYNID0200009137,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200009367,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200009382,,0,"Top features: low n_txn_total, low days_since_last_transaction, low sum_amt_emt"
SYNID0200009420,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200009533,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200010049,,0,"Top features: low n_txn_total, low days_since_last_transaction, not satisfied is_industry_code_7215"
SYNID0200010052,,0,Top features: not satisfied is_industry_code_7215
SYNID0200010153,,0,Top features: not satisfied is_industry_code_7215
SYNID0200010349,,0,
SYNID0200010424,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200010433,,1,"High transaction volume and low sales, High variability in EMT transfers. Top features: high sum_amt_total, high cv_amt_eft, satisfied is_industry_code_7215"
SYNID0200010618,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200010640,,0,
SYNID0200010662,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200010703,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200010851,,0,"Top features: low n_txn_total, low days_since_last_transaction, not satisfied is_industry_code_7215"
SYNID0200011095,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200011153,,0,"Top features: low n_txn_total, low days_since_last_transaction, not satisfied is_industry_code_7215"
SYNID0200011226,,0,"Many transactions of the same amount. Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200011553,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200011568,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200011742,,0,Top features: not satisfied is_industry_code_7215
SYNID0200011816,,0,"Top features: low n_txn_total, low days_since_last_transaction, not satisfied is_industry_code_7215"
SYNID0200011910,,1,"Short hold time, Low channel diversification, Many transactions of the same amount, Frequent transaction and short hold time, High variability in EMT transfers. Top features: high n_txn_total, high median_hold_time_funds, high std_amt_card, satisfied is_industry_code_7215"
SYNID0200011958,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200011991,,0,Top features: not satisfied is_industry_code_7215
SYNID0200012071,,0,Top features: low n_txn_total
SYNID0200012310,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200012399,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200012532,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200012646,,0,
SYNID0200012890,,1,"Short hold time. Top features: high n_txn_card, satisfied is_industry_code_7215"
SYNID0200013069,,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200013401,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7292, not satisfied is_industry_code_7215"
SYNID0200013494,,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200013496,,0,High variability in EMT transfers. 
SYNID0200013564,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200013678,,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200013778,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200013887,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200013894,,1,"Short hold time, High variability in EMT transfers. Top features: high std_amt_card, high sum_amt_card, satisfied is_industry_code_7761"
SYNID0200014269,,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200014318,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7292, not satisfied is_industry_code_7215"
SYNID0200014599,,0,Many transactions of the same amount. 
SYNID0200014821,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200014852,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7292, not satisfied is_industry_code_7215"
SYNID0200015031,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7292, not satisfied is_industry_code_7215"
SYNID0200015063,,1,"Short hold time, High transaction volume and low sales, Many transactions of the same amount, Frequent transaction and short hold time, High variability in EMT transfers. Top features: high median_hold_time_funds, satisfied is_industry_code_4561"
SYNID0200015077,,1,"Short hold time, High transaction volume and low sales, Frequent transaction and short hold time. Top features: high n_txn_total, high sum_amt_total, high median_hold_time_funds, high channel_debit_volume, satisfied is_industry_code_4561"
SYNID0200015187,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200015193,,0,"Top features: low n_txn_total, low sum_amt_emt, not satisfied is_industry_code_7215"
SYNID0200015258,,0,"Top features: low n_txn_total, low days_since_last_transaction, not satisfied is_industry_code_7215"
SYNID0200015286,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200015370,,1,"Short hold time, High transaction volume and low sales, Many transactions of the same amount, Frequent transaction and short hold time, High variability in EMT transfers. Top features: high n_txn_total, high sum_amt_total, high cv_amt_eft, satisfied is_industry_code_7215"
SYNID0200015409,,1,"High transaction volume and low sales, Low channel diversification, Frequent transaction and short hold time. Top features: high n_txn_total, high sum_amt_total, satisfied is_industry_code_7215"
SYNID0200015561,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200015647,,0,Top features: not satisfied is_industry_code_7215
SYNID0200015834,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200015836,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200016250,,0,"Top features: low days_since_last_transaction, not satisfied is_industry_code_7215"
SYNID0200016252,,1,"High transaction volume and low sales. Top features: high sum_amt_total, satisfied is_industry_code_7215"
SYNID0200016393,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200016399,,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200016594,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200016597,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200016849,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200017043,,0,Top features: not satisfied is_industry_code_7215
SYNID0200017227,,0,"Top features: low n_txn_total, low days_since_last_transaction"
SYNID0200017287,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200017376,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200017467,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200017537,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200017743,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200017800,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200017939,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200018020,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200018038,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200018215,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200018245,,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200018412,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200018568,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200018616,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200018663,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200018872,,0,"Top features: low sum_amt_emt, not satisfied is_industry_code_7215"
SYNID0200018964,,1,"Short hold time, High transaction volume and low sales, Frequent transaction and short hold time, High variability in EMT transfers. Top features: high n_txn_total, high sum_amt_total, high cv_amt_eft, satisfied is_industry_code_7215"
SYNID0200018995,,1,"Short hold time, Many transactions of the same amount. Top features: high incoming_volume_90d, high n_txn_card, high std_amt_card, high sum_amt_card, satisfied is_industry_code_7215"
SYNID0200018998,,1,"Short hold time, Low channel diversification, Many transactions of the same amount, Frequent transaction and short hold time, High variability in EMT transfers. Top features: high n_txn_total, high std_amt_card, high sum_amt_card, satisfied is_industry_code_7761"
SYNID0200019013,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7292, not satisfied is_industry_code_7215"
SYNID0200019038,,0,Top features: not satisfied is_industry_code_7215
SYNID0200019105,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200019185,,0,Top features: not satisfied is_industry_code_7215
SYNID0200019234,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200019334,,1,"Short hold time, Low channel diversification, Frequent transaction and short hold time, High variability in EMT transfers. Top features: high n_txn_total, high sum_amt_emt, satisfied is_industry_code_7292"
SYNID0200019541,,0,"Top features: low n_txn_total, low days_since_last_transaction"
SYNID0200019640,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200019996,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200020119,,0,"Short hold time. Top features: low n_txn_total, low days_since_last_transaction"
SYNID0200020308,,0,Top features: not satisfied is_industry_code_7215
SYNID0200020386,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200020394,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200020404,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200020495,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7292, not satisfied is_industry_code_7215"
SYNID0200020659,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200020757,,0,Top features: not satisfied is_industry_code_7215
SYNID0200020904,,0,"Top features: low n_txn_total, low days_since_last_transaction, not satisfied is_industry_code_7215"
SYNID0200021083,,0,Top features: not satisfied is_industry_code_7215
SYNID0200021203,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200021406,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200021432,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200021454,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200021516,,0,Top features: not satisfied is_industry_code_7215
SYNID0200021664,,0,"Top features: low n_txn_total, low days_since_last_transaction, not satisfied is_industry_code_7215"
SYNID0200021719,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200021784,,0,"Short hold time, Many transactions of the same amount. Top features: low n_txn_total, low days_since_last_transaction"
SYNID0200021881,,0,"Top features: low n_txn_total, low days_since_last_transaction, low sum_amt_emt"
SYNID0200022260,,0,Top features: not satisfied is_industry_code_7215
SYNID0200022272,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200022658,,1,"Low channel diversification, High variability in EMT transfers. Top features: high n_txn_total, high sum_amt_emt, satisfied is_industry_code_7215"
SYNID0200022981,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200022992,,0,
SYNID0200023383,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200023435,,0,"Top features: low n_txn_total, low days_since_last_transaction, not satisfied is_industry_code_7215"
SYNID0200023453,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7292, not satisfied is_industry_code_7215"
SYNID0200023512,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200023676,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200023678,,1,"Low channel diversification. Top features: high n_txn_total, high sum_amt_emt, satisfied is_industry_code_7599"
SYNID0200023834,,0,Top features: low n_txn_total
SYNID0200024058,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200024145,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200024174,,0,"Top features: low n_txn_total, low days_since_last_transaction, low sum_amt_emt"
SYNID0200024351,,0,Short hold time. Top features: low n_txn_total
SYNID0200025037,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200025229,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200025323,,0,"Top features: low n_txn_total, low days_since_last_transaction"
SYNID0200025474,,0,"Top features: low n_txn_total, low days_since_last_transaction, not satisfied is_industry_code_7215"
SYNID0200025554,,0,"Top features: low n_txn_total, not satisfied is_industry_code_7215"
SYNID0200025569,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200025657,,0,"Top features: low n_txn_total, low days_since_last_transaction, not satisfied is_industry_code_7215"
SYNID0200025988,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
SYNID0200026055,,0,"Top features: not satisfied is_industry_code_4561, not satisfied is_industry_code_7215"
